post_id,source,target,tipo_interacao,data
1179514,46681,1179514,repost,20231026
131170,1275,131170,repost,20231006
1168453,285749,1168453,repost,20231106
27272,68874,27272,repost,20230820
1030371,747863,1030371,repost,20240119
37669,55463,37669,repost,20230912
1339369,1519,1339369,repost,20240226
668011,65941,668011,repost,20231012
302565,4099922,302565,repost,20240130
338520,8643,338520,repost,20231019
15326,14210,15326,repost,20231022
98621,21611,98621,repost,20231117
152927,32094,152927,repost,20230906
316223,289484,316223,repost,20230826
10772,161615,10772,repost,20231105
294998,12582,294998,repost,20230701
230235,292532,230235,repost,20240118
760336,39542,760336,repost,20231202
97111,30783,97111,repost,20231221
100112,40356,100112,repost,20240115
561903,6651,561903,repost,20230907
259851,8889,259851,repost,20240117
465170,126,465170,repost,20240215
497864,190348,497864,repost,20231110
2423119,190270,2423119,repost,20231117
77842,40192,77842,repost,20240306
918419,407663,918419,repost,20231213
48424,197970,48424,repost,20231007
1296358,47066,1296358,repost,20231213
138164,30680,138164,repost,20230706
52060,1280,52060,repost,20231207
149296,117657,149296,repost,20240114
1952095,624410,1952095,repost,20240309
221336,120578,221336,repost,20231220
615930,16638,615930,repost,20231110
131175,4983,131175,repost,20230818
106324,49526,106324,repost,20240303
1951636,35684,1951636,repost,20240104
2931,15646,2931,repost,20240115
275804,2481,275804,repost,20230919
904676,9781,904676,repost,20240312
1302364,29222,1302364,repost,20240316
46204,183278,46204,repost,20240313
58284,144243,58284,repost,20231210
454979,1497393,454979,repost,20231229
645109,26282,645109,repost,20230914
729977,71701,729977,repost,20240304
159843,75984,159843,repost,20231101
1353968,159067,1353968,repost,20240207
90084,138258,90084,repost,20230707
566994,72498,566994,repost,20240313
66637,6832,66637,repost,20240216
619522,217982,619522,repost,20240203
135175,169782,135175,repost,20230418
97637,40403,97637,repost,20231012
71378,26290,71378,repost,20230728
300965,133637,300965,repost,20230920
92128,54366,92128,repost,20240130
974841,484746,974841,repost,20231108
946752,539382,946752,repost,20240310
2374916,44124,2374916,repost,20240207
1019707,749818,1019707,repost,20240216
2058494,26463,2058494,repost,20231115
836302,379990,836302,repost,20231204
66360,10914,66360,repost,20240309
88120,87923,88120,repost,20231025
163464,42097,163464,repost,20231122
288344,37907,288344,repost,20230804
794989,190291,794989,repost,20231020
159113,117171,159113,repost,20230727
3403246,1074,3403246,repost,20240222
187507,1641,187507,repost,20230930
237956,292235,237956,repost,20240317
273224,979663,273224,repost,20240115
315693,1359873,315693,repost,20240214
19664,21638,19664,repost,20240129
922777,4085,922777,repost,20230914
404790,101,404790,repost,20230809
990124,25499,990124,repost,20240103
3281643,5543,3281643,repost,20240112
501027,100713,501027,repost,20240206
36959,846596,36959,repost,20230829
1312086,117322,1312086,repost,20231225
690027,1885,690027,repost,20240228
67126,67465,67126,repost,20231113
15638,68366,15638,repost,20240124
427716,775143,427716,repost,20230925
48911,164311,48911,repost,20230913
14595,106406,14595,repost,20240209
310778,46206,310778,repost,20240312
286242,217880,286242,repost,20240117
1042035,85029,1042035,repost,20240223
21585,34345,21585,repost,20230711
126159,444566,126159,repost,20240119
297674,7953,297674,repost,20230907
1221811,132,1221811,repost,20231123
165931,6808,165931,repost,20240104
372215,12347,372215,repost,20230809
64830,448251,64830,repost,20231009
977997,1791,977997,repost,20230923
82891,1231,82891,repost,20240312
634841,216931,634841,repost,20231002
16123,761405,16123,repost,20240207
315383,34406,315383,repost,20231215
70478,20400,70478,repost,20230907
13761,170914,13761,repost,20240102
198289,7831,198289,repost,20240226
225081,14897,225081,repost,20231029
2739704,301502,2739704,repost,20240213
1623380,12523,1623380,repost,20240227
62851,62863,62851,repost,20231230
816929,121700,816929,repost,20231111
60100,1094236,60100,repost,20230918
217552,217568,217552,repost,20231101
43560,50769,43560,repost,20230521
205375,9323,205375,repost,20231225
143571,42523,143571,repost,20231115
495997,286358,495997,repost,20230410
1719410,14650,1719410,repost,20240218
106633,41043,106633,repost,20231122
268679,535647,268679,repost,20231020
852797,1114386,852797,repost,20231214
1605935,10658,1605935,repost,20240208
402193,135507,402193,repost,20231119
979599,67394,979599,repost,20240226
70474,21413,70474,repost,20231222
1405357,129523,1405357,repost,20240315
74661,54442,74661,repost,20231031
232465,36625,232465,repost,20231020
150445,1575,150445,repost,20231025
1556353,29385,1556353,repost,20240206
1009119,25879,1009119,repost,20230805
936164,39560,936164,repost,20231019
1876152,230872,1876152,repost,20231203
398161,3837,398161,repost,20230912
1859582,230081,1859582,repost,20240203
949369,277112,949369,repost,20230922
1090636,760779,1090636,repost,20240223
314196,155600,314196,repost,20240204
64202,115898,64202,repost,20240305
66069,2489,66069,repost,20230920
250538,238971,250538,repost,20231207
71196,14950,71196,repost,20231125
839036,20347,839036,repost,20230915
1331494,51961,1331494,repost,20230924
383149,116830,383149,repost,20231122
49189,88451,49189,repost,20230705
528232,19486,528232,repost,20230914
762052,193777,762052,repost,20230722
678114,5997,678114,repost,20231029
163804,163506,163804,repost,20231130
47873,11939,47873,repost,20240304
46432,626,46432,repost,20231205
331755,25267,331755,repost,20230929
52134,49288,52134,repost,20230913
1173461,27719,1173461,repost,20230502
702349,15903,702349,repost,20230820
86977,19458,86977,repost,20231015
88117,52135,88117,repost,20240104
30681,46722,30681,repost,20230815
66835,16240,66835,repost,20240305
179720,1065817,179720,repost,20240226
33486,164281,33486,repost,20231102
214242,242146,214242,repost,20240111
634117,78386,634117,repost,20230929
33809,12347,33809,repost,20231220
683609,36662,683609,repost,20240131
636827,79649,636827,repost,20240224
530369,184303,530369,repost,20240108
15807,99530,15807,repost,20231129
937191,133851,937191,repost,20231031
421113,232,421113,repost,20230729
1343791,75828,1343791,repost,20230807
597405,133,597405,repost,20240301
13347,159942,13347,repost,20240118
689080,48099,689080,repost,20240122
792034,10131,792034,repost,20231008
32732,9102,32732,repost,20231203
54432,76691,54432,repost,20230621
343799,342688,343799,repost,20240225
29941,537036,29941,repost,20230823
30486,444932,30486,repost,20231216
530725,169804,530725,repost,20231121
15088,29667,15088,repost,20231011
368101,46926,368101,repost,20240122
108584,54266,108584,repost,20240123
644032,1025622,644032,repost,20230806
286217,364662,286217,repost,20230929
205595,17778,205595,repost,20240103
410459,449235,410459,repost,20230930
156317,46498,156317,repost,20231218
226717,19245,226717,repost,20231213
432197,573692,432197,repost,20240308
946276,212905,946276,repost,20231015
302816,19105,302816,repost,20231103
757160,955771,757160,repost,20240202
861991,34887,861991,repost,20240114
58685,36779,58685,repost,20240213
1463526,25261,1463526,repost,20231107
1116812,461330,1116812,repost,20240130
106635,14703,106635,repost,20231029
213448,3523,213448,repost,20230901
199364,59068,199364,repost,20230912
1015914,42024,1015914,repost,20231107
36582,36806,36582,repost,20231007
587257,587256,587257,repost,20231123
357011,3788,357011,repost,20240108
1556353,67677,1556353,repost,20231220
17826,1575,17826,repost,20231015
374755,4103342,374755,repost,20240131
48374,499286,48374,repost,20240221
855012,857391,855012,repost,20231026
527068,79064,527068,repost,20231230
150946,49186,150946,repost,20230918
83232,106624,83232,repost,20231229
600923,25421,600923,repost,20240307
215604,49,215604,repost,20231129
175234,602788,175234,repost,20240226
198289,97079,198289,repost,20230920
272403,905,272403,repost,20240214
444913,68377,444913,repost,20240214
1463510,28168,1463510,repost,20240310
397118,11852,397118,repost,20231115
17777,151129,17777,repost,20240311
88227,1950389,88227,repost,20240226
20353,814942,20353,repost,20230919
285220,283965,285220,repost,20230927
979058,25505,979058,repost,20240119
44958,312178,44958,repost,20230708
2176570,4094,2176570,repost,20231011
24173,245373,24173,repost,20231101
195599,8288,195599,repost,20231016
979598,979633,979598,repost,20240212
898221,12365,898221,repost,20240318
292021,399,292021,repost,20230823
791766,67679,791766,repost,20231204
357496,2154,357496,repost,20240315
1030195,185992,1030195,repost,20231127
129172,52207,129172,repost,20230703
33200,32926,33200,repost,20240213
144817,19737,144817,repost,20230516
344767,5568,344767,repost,20230704
454573,46548,454573,repost,20240209
23064,409017,23064,repost,20230829
592471,52171,592471,repost,20230623
96897,680871,96897,repost,20231028
1249766,156669,1249766,repost,20230813
1014175,118640,1014175,repost,20230817
2823582,29486,2823582,repost,20240207
13819,192089,13819,repost,20231124
564782,882,564782,repost,20230911
22158,27167,22158,repost,20240107
677645,11939,677645,repost,20231027
413761,212799,413761,repost,20240313
564558,24828,564558,repost,20240109
34264,143654,34264,repost,20230916
181333,22,181333,repost,20231105
659920,36654,659920,repost,20230921
117194,47267,117194,repost,20231216
1107003,9785,1107003,repost,20230829
800537,1197,800537,repost,20231130
62113,262203,62113,repost,20240224
488895,161615,488895,repost,20240207
487147,2489,487147,repost,20231119
595495,7999,595495,repost,20231014
498295,1206,498295,repost,20231207
32494,346329,32494,repost,20230713
194640,51581,194640,repost,20230922
20760,148,20760,repost,20230822
898864,27268,898864,repost,20230618
554432,64062,554432,repost,20231222
1228518,260514,1228518,repost,20240211
379673,19602,379673,repost,20231128
412172,15935,412172,repost,20240105
27167,22158,27167,repost,20231014
279357,205484,279357,repost,20231001
78327,168,78327,repost,20230818
66782,72,66782,repost,20240314
66913,125845,66913,repost,20231018
10694,125990,10694,repost,20240318
13938,4144,13938,repost,20240112
746478,37397,746478,repost,20231122
242223,297347,242223,repost,20231020
35980,2488,35980,repost,20240315
644536,9637,644536,repost,20231223
96112,8944,96112,repost,20240212
33188,331764,33188,repost,20240226
69146,6576,69146,repost,20231117
2086820,22847,2086820,repost,20240206
1113764,133498,1113764,repost,20240122
584684,275827,584684,repost,20240225
931251,19242,931251,repost,20230518
154911,414433,154911,repost,20230918
1595417,33502,1595417,repost,20230902
361119,2455,361119,repost,20230726
1087477,319,1087477,repost,20231024
96366,66617,96366,repost,20240114
1612439,131444,1612439,repost,20230810
498272,5372,498272,repost,20240102
155679,19443,155679,repost,20231110
83467,60022,83467,repost,20240106
684511,684509,684511,repost,20231221
100047,306730,100047,repost,20230822
69004,6698,69004,repost,20240208
605129,270476,605129,repost,20231228
769260,9509,769260,repost,20231102
40855,349083,40855,repost,20230702
318846,3875,318846,repost,20231209
3479,43452,3479,repost,20230823
3045,102251,3045,repost,20231010
14288,1639,14288,repost,20240110
176629,402669,176629,repost,20230703
178408,26476,178408,repost,20231002
14595,49454,14595,repost,20231022
125685,110168,125685,repost,20231027
97744,3837,97744,repost,20231216
1186231,48662,1186231,repost,20230927
109108,22056,109108,repost,20240207
184189,308449,184189,repost,20230727
26564,195198,26564,repost,20240129
769351,2648,769351,repost,20230716
291924,291968,291924,repost,20240225
310726,1176,310726,repost,20231022
57550,134659,57550,repost,20230914
360066,51526,360066,repost,20231112
669730,26429,669730,repost,20230828
807641,59068,807641,repost,20230716
372633,12707,372633,repost,20230901
46929,440154,46929,repost,20231106
448762,353500,448762,repost,20231026
879236,6607,879236,repost,20231019
135947,36696,135947,repost,20231222
100746,22038,100746,repost,20240317
152927,34406,152927,repost,20231219
873547,27446,873547,repost,20231102
407979,46756,407979,repost,20231113
31400,663042,31400,repost,20230909
363057,57549,363057,repost,20240225
807139,237204,807139,repost,20231218
448259,367249,448259,repost,20230724
106279,3386,106279,repost,20240101
321827,1221,321827,repost,20231015
27972,100045,27972,repost,20240304
483916,67358,483916,repost,20240216
701738,333968,701738,repost,20230731
65214,47,65214,repost,20240119
3909027,1283,3909027,repost,20240124
483004,77720,483004,repost,20240313
852852,21771,852852,repost,20231005
720266,720257,720266,repost,20240222
1846821,38262,1846821,repost,20230911
9287,136095,9287,repost,20231017
367416,152725,367416,repost,20240121
123717,398551,123717,repost,20240210
78393,263821,78393,repost,20231214
517733,2082,517733,repost,20231015
49828,18339,49828,repost,20240223
47762,19417,47762,repost,20231109
45694,9639,45694,repost,20230918
1342755,1575,1342755,repost,20231023
505871,221199,505871,repost,20240316
98397,8722,98397,repost,20240115
1221424,458854,1221424,repost,20231210
842179,14477,842179,repost,20230927
52547,148637,52547,repost,20230928
250486,24112,250486,repost,20231019
687340,58075,687340,repost,20231218
1275649,917895,1275649,repost,20240206
102422,23003,102422,repost,20230820
1452679,2036,1452679,repost,20240124
96366,190000,96366,repost,20240216
1264312,357568,1264312,repost,20231011
1611567,52163,1611567,repost,20230925
2265338,17165,2265338,repost,20231128
306712,133168,306712,repost,20240212
8498,58765,8498,repost,20230901
423140,147565,423140,repost,20230920
756261,23103,756261,repost,20231122
275782,554,275782,repost,20231022
53608,46206,53608,repost,20231116
7307,24470,7307,repost,20230428
695009,2348872,695009,repost,20240225
287760,604678,287760,repost,20230908
273163,278128,273163,repost,20231114
24790,1107409,24790,repost,20230904
414036,117790,414036,repost,20230622
132590,41045,132590,repost,20231109
15991,49904,15991,repost,20231126
2462126,34406,2462126,repost,20240309
235205,37798,235205,repost,20231215
908248,559117,908248,repost,20240225
733236,726797,733236,repost,20240106
1620139,104919,1620139,repost,20231110
25488,915096,25488,repost,20230505
494775,432570,494775,repost,20240209
90931,11395,90931,repost,20231108
119823,9764,119823,repost,20240117
